Valori nutrizionali,per porzione,% RDA
Valore calorico,82 kcal 343 kJ,"4,1 %"
Grassi,"0,9 g","1,4 %"
Grassi saturi,"0,2 g","0,9 %"
Carboidrati,"9,7 g","3,6 %"
Zuccheri,"0,8 g","1,6 %"
Proteine,"5,2 g","7,1 %"
Sale,"1,0 g","16,7 %"
