Valori nutrizionali,per porzione,% RDA
Valore calorico,390 kcal 1.633 kJ,"19,5 %"
Grassi,"33,4 g","51,4 %"
Grassi saturi,"9,7 g","43,9 %"
Grassi monoinsaturi,"12,8 g","44,2 %"
Grassi polinsaturi,"10,1 g","67,5 %"
Carboidrati,"0,5 g","0,2 %"
Zuccheri,"0,0 g","0,0 %"
Proteine,"20,3 g","27,9 %"
Fibre alimentari,"0,0 g","0,0 %"
Colesterolo,"150,5 mg","501,5 %"
Sodio,"< 0,1 g","< 0,1 %"
Acqua,"29,7 g","1,5 %"
