Minerali,per porzione,% RDA
Calcio,"82,0 mg","8,2 %"
Rame,"0,1 mg","13,0 %"
Ferro,"1,2 mg","8,0 %"
Magnesio,"58,0 mg","19,3 %"
Manganese,"0,3 mg","17,2 %"
Fosforo,"54,0 mg","7,7 %"
Potassio,"568,0 mg","28,4 %"
Selenio,"< 0,1 mg","3,3 %"
Zinco,"0,3 mg","3,7 %"
