Minerali,per porzione,% RDA
Calcio,"62,1 mg","6,2 %"
Rame,"0,2 mg","23,1 %"
Ferro,"3,8 mg","25,4 %"
Magnesio,"42,8 mg","14,3 %"
Manganese,"< 0,1 mg","2,1 %"
Fosforo,"599,2 mg","85,6 %"
Potassio,"633,4 mg","31,7 %"
Selenio,"< 0,1 mg","109,1 %"
Zinco,"3,3 mg","46,8 %"
