Minerali,per porzione,% RDA
Calcio,"93,1 mg","9,3 %"
Rame,"0,2 mg","20,1 %"
Ferro,"2,5 mg","16,7 %"
Magnesio,"46,6 mg","15,5 %"
Manganese,"0,6 mg","27,9 %"
Fosforo,"31,9 mg","4,6 %"
Potassio,"387,1 mg","19,4 %"
Selenio,"< 0,1 mg","35,1 %"
Zinco,"1,3 mg","18,6 %"
