Minerali,per porzione,% RDA
Calcio,"19,6 mg","2,0 %"
Rame,"0,2 mg","17,2 %"
Ferro,"2,7 mg","18,0 %"
Magnesio,"50,0 mg","16,7 %"
Manganese,"1,4 mg","70,1 %"
Fosforo,"139,2 mg","19,9 %"
Potassio,"161,7 mg","8,1 %"
Selenio,"< 0,1 mg","93,8 %"
Zinco,"1,1 mg","15,4 %"
