Minerali,per porzione,% RDA
Calcio,"86,0 mg","8,6 %"
Rame,"0,4 mg","37,3 %"
Ferro,"1,7 mg","11,4 %"
Magnesio,"45,0 mg","15,0 %"
Manganese,"0,4 mg","17,9 %"
Fosforo,"143,0 mg","20,4 %"
Potassio,"514,0 mg","25,7 %"
Selenio,"< 0,1 mg","8,7 %"
Zinco,"1,3 mg","17,9 %"
