Minerali,per porzione,% RDA
Calcio,"11,2 mg","1,1 %"
Rame,"< 0,1 mg","3,1 %"
Ferro,"0,8 mg","5,2 %"
Magnesio,"26,4 mg","8,8 %"
Manganese,"< 0,1 mg","0,8 %"
Fosforo,"173,6 mg","24,8 %"
Potassio,"189,6 mg","9,5 %"
Selenio,"< 0,1 mg","175,2 %"
Zinco,"0,4 mg","5,5 %"
