Valori nutrizionali,per porzione,% RDA
Valore calorico,307 kcal 1.285 kJ,"15,3 %"
Grassi,"20,8 g","32,0 %"
Grassi saturi,"4,6 g","21,0 %"
Grassi monoinsaturi,"10,3 g","35,4 %"
Grassi polinsaturi,"2,6 g","17,5 %"
Carboidrati,"25,5 g","9,5 %"
Zuccheri,"12,4 g","24,7 %"
Proteine,"5,4 g","7,5 %"
Fibre alimentari,"0,7 g","0,2 %"
Colesterolo,"20,4 mg","68,0 %"
Sodio,"0,3 g","< 0,1 %"
Acqua,"32,5 g","1,6 %"
