Valori nutrizionali,per porzione,% RDA
Valore calorico,459 kcal 1.922 kJ,"23,0 %"
Grassi,"14,1 g","21,7 %"
Grassi saturi,"3,8 g","17,3 %"
Grassi monoinsaturi,"5,3 g","18,4 %"
Grassi polinsaturi,"3,3 g","22,3 %"
Carboidrati,"52,0 g","19,4 %"
Zuccheri,"0,0 g","0,0 %"
Proteine,"30,3 g","41,6 %"
Fibre alimentari,"0,0 g","0,0 %"
Colesterolo,"73,4 mg","244,8 %"
Sodio,"0,8 g","0,1 %"
Acqua,"104,2 g","5,2 %"
