Minerali,per porzione,% RDA
Calcio,"89,7 mg","9,0 %"
Rame,"0,1 mg","13,1 %"
Ferro,"0,9 mg","5,9 %"
Magnesio,"77,1 mg","25,7 %"
Manganese,"0,4 mg","17,7 %"
Fosforo,"42,6 mg","6,1 %"
Potassio,"561,2 mg","28,1 %"
Selenio,"< 0,1 mg","3,5 %"
Zinco,"0,2 mg","2,8 %"
