Minerali,per porzione,% RDA
Calcio,"4,8 mg","0,5 %"
Rame,"< 0,1 mg","1,5 %"
Ferro,"0,1 mg","0,9 %"
Magnesio,"1,5 mg","0,5 %"
Manganese,"< 0,1 mg","1,1 %"
Fosforo,"4,2 mg","0,6 %"
Potassio,"35,6 mg","1,8 %"
Selenio,"< 0,1 mg","0,5 %"
Zinco,"< 0,1 mg","0,4 %"
