Minerali,per porzione,% RDA
Calcio,"9,7 mg","1,0 %"
Rame,"< 0,1 mg","0,6 %"
Ferro,"< 0,1 mg","0,3 %"
Magnesio,"1,5 mg","0,5 %"
Manganese,"< 0,1 mg","1,1 %"
Fosforo,"8,1 mg","1,2 %"
Potassio,"10,1 mg","0,5 %"
Selenio,"< 0,1 mg","0,7 %"
Zinco,"< 0,1 mg","0,6 %"
