Minerali,per porzione,% RDA
Calcio,"23,2 mg","2,3 %"
Rame,"< 0,1 mg","9,4 %"
Ferro,"3,0 mg","19,8 %"
Magnesio,"22,4 mg","7,5 %"
Manganese,"0,2 mg","8,1 %"
Fosforo,"57,6 mg","8,2 %"
Potassio,"114,4 mg","5,7 %"
Selenio,"< 0,1 mg","28,3 %"
Zinco,"0,3 mg","3,8 %"
