Valori nutrizionali,per porzione,% RDA
Valore calorico,505 kcal 2.116 kJ,"25,3 %"
Grassi,"33,6 g","51,8 %"
Grassi saturi,"10,4 g","47,5 %"
Grassi monoinsaturi,"16,2 g","55,8 %"
Grassi polinsaturi,"4,8 g","32,0 %"
Carboidrati,"34,1 g","12,7 %"
Zuccheri,"1,5 g","3,1 %"
Proteine,"18,0 g","24,7 %"
Fibre alimentari,"0,3 g","0,1 %"
Colesterolo,"260,8 mg","869,4 %"
Sodio,"1,1 g","0,2 %"
Acqua,"72,1 g","3,6 %"
