Valori nutrizionali,per porzione,% RDA
Valore calorico,568 kcal 2.377 kJ,"28,4 %"
Grassi,"15,0 g","23,1 %"
Grassi saturi,"5,8 g","26,3 %"
Grassi monoinsaturi,"4,5 g","15,6 %"
Grassi polinsaturi,"2,1 g","14,1 %"
Carboidrati,"0,0 g","0,0 %"
Zuccheri,"0,0 g","0,0 %"
Proteine,"101,2 g","138,7 %"
Fibre alimentari,"0,0 g","0,0 %"
Colesterolo,"370,6 mg","1.235,3 %"
Sodio,"0,2 g","< 0,1 %"
Acqua,"212,3 g","10,6 %"
