Valori nutrizionali,per porzione,% RDA
Valore calorico,22 kcal 92 kJ,"1,1 %"
Grassi,"0,4 g","0,6 %"
Grassi saturi,"< 0,1 g","0,2 %"
Grassi monoinsaturi,"0,2 g","0,8 %"
Grassi polinsaturi,"< 0,1 g","< 0,1 %"
Carboidrati,"3,8 g","1,4 %"
Zuccheri,"0,0 g","0,0 %"
Proteine,"1,8 g","2,4 %"
Fibre alimentari,"1,7 g","0,6 %"
Colesterolo,"0,0 mg","0,0 %"
Sodio,"< 0,1 g","< 0,1 %"
Acqua,"14,5 g","0,7 %"
