Minerali,per porzione,% RDA
Calcio,"52,1 mg","5,2 %"
Rame,"0,4 mg","44,6 %"
Ferro,"2,6 mg","17,2 %"
Magnesio,"47,1 mg","15,7 %"
Manganese,"0,2 mg","11,4 %"
Fosforo,"81,8 mg","11,7 %"
Potassio,"773,8 mg","38,7 %"
Selenio,"< 0,1 mg","8,3 %"
Zinco,"0,5 mg","7,8 %"
