Minerali,per porzione,% RDA
Calcio,"226,3 mg","22,6 %"
Rame,"0,2 mg","20,2 %"
Ferro,"2,2 mg","14,7 %"
Magnesio,"124,0 mg","41,3 %"
Manganese,"1,0 mg","48,1 %"
Fosforo,"874,2 mg","124,9 %"
Potassio,"1.026,1 mg","51,3 %"
Selenio,"< 0,1 mg","167,4 %"
Zinco,"2,7 mg","38,1 %"
