Valori nutrizionali,per porzione,% RDA
Valore calorico,109 kcal 457 kJ,"5,5 %"
Grassi,"3,0 g","4,6 %"
Grassi saturi,"0,7 g","3,1 %"
Grassi monoinsaturi,"0,8 g","2,9 %"
Grassi polinsaturi,"0,6 g","3,9 %"
Carboidrati,"0,0 g","0,0 %"
Zuccheri,"0,0 g","0,0 %"
Proteine,"19,4 g","26,5 %"
Fibre alimentari,"0,0 g","0,0 %"
Colesterolo,"71,1 mg","237,1 %"
Sodio,"0,5 g","< 0,1 %"
Acqua,"103,0 g","5,2 %"
