Minerali,per porzione,% RDA
Calcio,"35,4 mg","3,5 %"
Rame,"0,1 mg","15,0 %"
Ferro,"0,6 mg","4,0 %"
Magnesio,"16,3 mg","5,4 %"
Manganese,"0,3 mg","16,5 %"
Fosforo,"46,2 mg","6,6 %"
Potassio,"568,5 mg","28,4 %"
Selenio,"< 0,1 mg","3,2 %"
Zinco,"0,4 mg","5,2 %"
