Valori nutrizionali,per porzione,% RDA
Valore calorico,316 kcal 1.323 kJ,"15,8 %"
Grassi,"13,0 g","19,9 %"
Grassi saturi,"5,1 g","23,3 %"
Grassi monoinsaturi,"3,8 g","13,2 %"
Grassi polinsaturi,"2,5 g","16,6 %"
Carboidrati,"33,6 g","12,5 %"
Zuccheri,"10,3 g","20,6 %"
Proteine,"15,9 g","21,8 %"
Fibre alimentari,"4,1 g","1,4 %"
Colesterolo,"31,6 mg","105,3 %"
Sodio,"0,7 g","0,1 %"
Acqua,"176,9 g","8,8 %"
