Valori nutrizionali,per porzione,% RDA
Valore calorico,353 kcal 1.477 kJ,"17,6 %"
Grassi,"12,2 g","18,7 %"
Grassi saturi,"3,1 g","14,0 %"
Grassi monoinsaturi,"5,2 g","18,1 %"
Grassi polinsaturi,"3,1 g","20,7 %"
Carboidrati,"58,9 g","22,0 %"
Zuccheri,"30,0 g","60,0 %"
Proteine,"4,0 g","5,5 %"
Fibre alimentari,"1,5 g","0,5 %"
Colesterolo,"40,8 mg","136,0 %"
Sodio,"0,3 g","< 0,1 %"
Acqua,"4,1 g","0,2 %"
