Minerali,per porzione,% RDA
Calcio,"28,2 mg","2,8 %"
Rame,"< 0,1 mg","6,0 %"
Ferro,"1,6 mg","10,4 %"
Magnesio,"12,8 mg","4,3 %"
Manganese,"0,3 mg","14,3 %"
Fosforo,"55,0 mg","7,9 %"
Potassio,"83,2 mg","4,2 %"
Selenio,"< 0,1 mg","10,2 %"
Zinco,"0,3 mg","4,2 %"
