Valori nutrizionali,per porzione,% RDA
Valore calorico,156 kcal 655 kJ,"7,8 %"
Grassi,"1,9 g","3,0 %"
Grassi saturi,"< 0,1 g","0,3 %"
Grassi monoinsaturi,"0,2 g","0,5 %"
Grassi polinsaturi,"0,1 g","0,9 %"
Carboidrati,"30,9 g","11,5 %"
Zuccheri,"19,1 g","38,2 %"
Proteine,"4,1 g","5,6 %"
Fibre alimentari,"1,5 g","0,5 %"
Colesterolo,"7,5 mg","24,8 %"
Sodio,"< 0,1 g","< 0,1 %"
Acqua,"111,2 g","5,6 %"
