Valori nutrizionali,per porzione,% RDA
Valore calorico,64 kcal 268 kJ,"3,2 %"
Grassi,"2,7 g","4,1 %"
Grassi saturi,"0,5 g","2,1 %"
Grassi monoinsaturi,"0,9 g","3,2 %"
Grassi polinsaturi,"1,2 g","8,1 %"
Carboidrati,"9,2 g","3,4 %"
Zuccheri,"5,6 g","11,1 %"
Proteine,"0,8 g","1,1 %"
Fibre alimentari,"0,2 g","< 0,1 %"
Colesterolo,"5,1 mg","17,0 %"
Sodio,"< 0,1 g","< 0,1 %"
Acqua,"4,1 g","0,2 %"
