Minerali,per porzione,% RDA
Calcio,"17,8 mg","1,8 %"
Rame,"< 0,1 mg","5,9 %"
Ferro,"0,8 mg","5,3 %"
Magnesio,"18,5 mg","6,2 %"
Manganese,"< 0,1 mg","3,2 %"
Fosforo,"119,9 mg","17,1 %"
Potassio,"222,7 mg","11,1 %"
Selenio,"< 0,1 mg","58,5 %"
Zinco,"1,6 mg","23,2 %"
