Valori nutrizionali,per porzione,% RDA
Valore calorico,68 kcal 285 kJ,"3,4 %"
Grassi,"3,9 g","5,9 %"
Grassi saturi,"2,0 g","9,0 %"
Grassi monoinsaturi,"1,2 g","4,0 %"
Grassi polinsaturi,"0,3 g","2,1 %"
Carboidrati,"3,2 g","1,2 %"
Zuccheri,"0,0 g","0,0 %"
Proteine,"5,8 g","8,0 %"
Fibre alimentari,"0,0 g","0,0 %"
Colesterolo,"65,1 mg","216,9 %"
Sodio,"< 0,1 g","< 0,1 %"
Acqua,"130,8 g","6,5 %"
