Valori nutrizionali,per porzione,% RDA
Valore calorico,517 kcal 2.163 kJ,"25,8 %"
Grassi,"26,9 g","41,4 %"
Grassi saturi,"10,6 g","48,3 %"
Grassi monoinsaturi,"10,6 g","36,4 %"
Grassi polinsaturi,"1,8 g","11,9 %"
Carboidrati,"0,0 g","0,0 %"
Zuccheri,"0,0 g","0,0 %"
Proteine,"64,1 g","87,8 %"
Fibre alimentari,"0,0 g","0,0 %"
Colesterolo,"221,4 mg","738,0 %"
Sodio,"0,2 g","< 0,1 %"
Acqua,"111,7 g","5,6 %"
