Valori nutrizionali,per porzione,% RDA
Valore calorico,350 kcal 1.467 kJ,"17,5 %"
Grassi,"18,1 g","27,9 %"
Grassi saturi,"5,1 g","23,1 %"
Grassi monoinsaturi,"7,6 g","26,3 %"
Grassi polinsaturi,"4,3 g","28,9 %"
Carboidrati,"41,1 g","15,3 %"
Zuccheri,"16,0 g","32,0 %"
Proteine,"6,0 g","8,3 %"
Fibre alimentari,"0,8 g","0,3 %"
Colesterolo,"78,1 mg","260,4 %"
Sodio,"0,3 g","< 0,1 %"
Acqua,"59,2 g","3,0 %"
