Minerali,per porzione,% RDA
Calcio,"4,2 mg","0,4 %"
Rame,"< 0,1 mg","2,1 %"
Ferro,"0,3 mg","2,3 %"
Magnesio,"2,5 mg","0,8 %"
Manganese,"< 0,1 mg","4,3 %"
Fosforo,"11,9 mg","1,7 %"
Potassio,"10,2 mg","0,5 %"
Selenio,"< 0,1 mg","1,5 %"
Zinco,"< 0,1 mg","1,2 %"
