Minerali,per porzione,% RDA
Calcio,"0,9 mg","< 0,1 %"
Rame,"< 0,1 mg","1,0 %"
Ferro,"< 0,1 mg","0,3 %"
Magnesio,"1,9 mg","0,6 %"
Manganese,"< 0,1 mg","0,8 %"
Fosforo,"6,7 mg","1,0 %"
Potassio,"32,5 mg","1,6 %"
Selenio,"< 0,1 mg","< 0,1 %"
Zinco,"< 0,1 mg","0,4 %"
