Minerali,per porzione,% RDA
Calcio,"109,2 mg","10,9 %"
Rame,"0,9 mg","93,6 %"
Ferro,"4,7 mg","31,2 %"
Magnesio,"103,0 mg","34,3 %"
Manganese,"1,6 mg","78,0 %"
Fosforo,"234,0 mg","33,4 %"
Potassio,"780,0 mg","39,0 %"
Selenio,"0,0 mg","0,0 %"
Zinco,"3,4 mg","49,0 %"
