Minerali,per porzione,% RDA
Calcio,"90,7 mg","9,1 %"
Rame,"0,3 mg","33,6 %"
Ferro,"3,4 mg","23,0 %"
Magnesio,"95,3 mg","31,8 %"
Manganese,"< 0,1 mg","2,0 %"
Fosforo,"866,4 mg","123,8 %"
Potassio,"1.424,3 mg","71,2 %"
Selenio,"< 0,1 mg","119,4 %"
Zinco,"18,1 mg","258,6 %"
