Minerali,per porzione,% RDA
Calcio,"15,4 mg","1,5 %"
Rame,"0,3 mg","31,8 %"
Ferro,"3,8 mg","25,2 %"
Magnesio,"22,4 mg","7,5 %"
Manganese,"< 0,1 mg","1,3 %"
Fosforo,"218,4 mg","31,2 %"
Potassio,"285,6 mg","14,3 %"
Selenio,"< 0,1 mg","93,3 %"
Zinco,"2,6 mg","37,2 %"
