Minerali,per porzione,% RDA
Calcio,"22,3 mg","2,2 %"
Rame,"< 0,1 mg","8,7 %"
Ferro,"2,8 mg","18,5 %"
Magnesio,"14,9 mg","5,0 %"
Manganese,"0,2 mg","9,1 %"
Fosforo,"24,8 mg","3,5 %"
Potassio,"277,8 mg","13,9 %"
Selenio,"< 0,1 mg","0,8 %"
Zinco,"< 0,1 mg","1,4 %"
