Minerali,per porzione,% RDA
Calcio,"31,4 mg","3,1 %"
Rame,"< 0,1 mg","4,0 %"
Ferro,"1,0 mg","6,5 %"
Magnesio,"6,7 mg","2,2 %"
Manganese,"< 0,1 mg","0,8 %"
Fosforo,"110,9 mg","15,8 %"
Potassio,"77,3 mg","3,9 %"
Selenio,"< 0,1 mg","57,3 %"
Zinco,"0,7 mg","10,3 %"
