Minerali,per porzione,% RDA
Calcio,"35,0 mg","3,5 %"
Rame,"0,7 mg","73,0 %"
Ferro,"2,1 mg","14,0 %"
Magnesio,"64,0 mg","21,3 %"
Manganese,"2,1 mg","103,3 %"
Fosforo,"93,0 mg","13,3 %"
Potassio,"427,0 mg","21,4 %"
Selenio,"0,0 mg","0,0 %"
Zinco,"1,4 mg","20,4 %"
