Minerali,per porzione,% RDA
Calcio,"9,2 mg","0,9 %"
Rame,"< 0,1 mg","0,8 %"
Ferro,"0,3 mg","2,2 %"
Magnesio,"3,4 mg","1,1 %"
Manganese,"< 0,1 mg","2,8 %"
Fosforo,"7,8 mg","1,1 %"
Potassio,"52,4 mg","2,6 %"
Selenio,"< 0,1 mg","1,4 %"
Zinco,"< 0,1 mg","0,8 %"
