Minerali,per porzione,% RDA
Calcio,"9,8 mg","1,0 %"
Rame,"0,0 mg","0,0 %"
Ferro,"0,1 mg","0,8 %"
Magnesio,"8,4 mg","2,8 %"
Manganese,"0,0 mg","0,0 %"
Fosforo,"14,0 mg","2,0 %"
Potassio,"53,2 mg","2,7 %"
Selenio,"0,0 mg","0,0 %"
Zinco,"0,0 mg","0,0 %"
