Minerali,per porzione,% RDA
Calcio,"7,2 mg","0,7 %"
Rame,"0,1 mg","14,5 %"
Ferro,"2,7 mg","17,8 %"
Magnesio,"30,0 mg","10,0 %"
Manganese,"0,2 mg","10,4 %"
Fosforo,"117,6 mg","16,8 %"
Potassio,"544,8 mg","27,2 %"
Selenio,"< 0,1 mg","2,8 %"
Zinco,"0,8 mg","10,8 %"
