Valori nutrizionali,per porzione,% RDA
Valore calorico,182 kcal 763 kJ,"9,1 %"
Grassi,"8,4 g","12,9 %"
Grassi saturi,"2,0 g","9,2 %"
Grassi monoinsaturi,"3,8 g","13,0 %"
Grassi polinsaturi,"1,5 g","9,7 %"
Carboidrati,"0,0 g","0,0 %"
Zuccheri,"0,0 g","0,0 %"
Proteine,"24,9 g","34,1 %"
Fibre alimentari,"0,0 g","0,0 %"
Colesterolo,"82,7 mg","275,6 %"
Sodio,"0,1 g","< 0,1 %"
Acqua,"72,4 g","3,6 %"
