Minerali,per porzione,% RDA
Calcio,"254,7 mg","25,5 %"
Rame,"< 0,1 mg","8,8 %"
Ferro,"0,7 mg","4,3 %"
Magnesio,"31,1 mg","10,4 %"
Manganese,"0,4 mg","18,3 %"
Fosforo,"234,9 mg","33,6 %"
Potassio,"401,9 mg","20,1 %"
Selenio,"< 0,1 mg","34,9 %"
Zinco,"1,4 mg","20,2 %"
