Valori nutrizionali,per porzione,% RDA
Valore calorico,99 kcal 414 kJ,"5,0 %"
Grassi,"0,4 g","0,6 %"
Grassi saturi,"< 0,1 g","0,4 %"
Grassi monoinsaturi,"< 0,1 g","0,2 %"
Grassi polinsaturi,"0,2 g","1,4 %"
Carboidrati,"10,6 g","4,0 %"
Zuccheri,"0,0 g","0,0 %"
Proteine,"12,8 g","17,5 %"
Fibre alimentari,"0,0 g","0,0 %"
Colesterolo,"22,0 mg","73,3 %"
Sodio,"0,8 g","0,1 %"
Acqua,"73,8 g","3,7 %"
