Valori nutrizionali,per porzione,% RDA
Valore calorico,346 kcal 1.449 kJ,"17,3 %"
Grassi,"14,2 g","21,8 %"
Grassi saturi,"3,8 g","17,1 %"
Grassi monoinsaturi,"6,0 g","20,8 %"
Grassi polinsaturi,"3,6 g","24,2 %"
Carboidrati,"48,5 g","18,1 %"
Zuccheri,"0,0 g","0,0 %"
Proteine,"6,1 g","8,4 %"
Fibre alimentari,"0,0 g","0,0 %"
Colesterolo,"3,0 mg","10,0 %"
Sodio,"0,5 g","< 0,1 %"
Acqua,"28,4 g","1,4 %"
