Valori nutrizionali,per porzione,% RDA
Valore calorico,173 kcal 724 kJ,"8,7 %"
Grassi,"15,1 g","23,3 %"
Grassi saturi,"6,5 g","29,4 %"
Grassi monoinsaturi,"6,2 g","21,3 %"
Grassi polinsaturi,"0,3 g","1,8 %"
Carboidrati,"0,0 g","0,0 %"
Zuccheri,"0,0 g","0,0 %"
Proteine,"9,2 g","12,7 %"
Fibre alimentari,"0,0 g","0,0 %"
Colesterolo,"39,8 mg","132,5 %"
Sodio,"< 0,1 g","< 0,1 %"
Acqua,"31,4 g","1,6 %"
