Valori nutrizionali,per porzione,% RDA
Valore calorico,71 kcal 297 kJ,"3,6 %"
Grassi,"0,4 g","0,7 %"
Grassi saturi,"< 0,1 g","0,3 %"
Grassi monoinsaturi,"< 0,1 g","0,2 %"
Grassi polinsaturi,"0,2 g","1,3 %"
Carboidrati,"16,4 g","6,1 %"
Zuccheri,"10,4 g","20,8 %"
Proteine,"3,2 g","4,4 %"
Fibre alimentari,"3,7 g","1,2 %"
Colesterolo,"0,0 mg","0,0 %"
Sodio,"< 0,1 g","< 0,1 %"
Acqua,"223,2 g","11,2 %"
