Valori nutrizionali,per porzione,% RDA
Valore calorico,48 kcal 200 kJ,"2,4 %"
Grassi,"3,0 g","4,6 %"
Grassi saturi,"0,9 g","4,0 %"
Grassi monoinsaturi,"1,2 g","4,1 %"
Grassi polinsaturi,"0,6 g","4,3 %"
Carboidrati,"2,1 g","0,8 %"
Zuccheri,"0,2 g","0,4 %"
Proteine,"3,1 g","4,2 %"
Fibre alimentari,"0,0 g","0,0 %"
Colesterolo,"83,9 mg","279,5 %"
Sodio,"< 0,1 g","< 0,1 %"
Acqua,"0,2 g","< 0,1 %"
