Valori nutrizionali,per porzione,% RDA
Valore calorico,200 kcal 837 kJ,"10,0 %"
Grassi,"2,7 g","4,1 %"
Grassi saturi,"0,5 g","2,1 %"
Grassi monoinsaturi,"1,3 g","4,3 %"
Grassi polinsaturi,"< 0,1 g","0,2 %"
Carboidrati,"48,1 g","17,9 %"
Zuccheri,"0,0 g","0,0 %"
Proteine,"1,1 g","1,5 %"
Fibre alimentari,"12,8 g","4,3 %"
Colesterolo,"0,0 mg","0,0 %"
Sodio,"< 0,1 g","< 0,1 %"
Acqua,"188,0 g","9,4 %"
