Minerali,per porzione,% RDA
Calcio,"284,2 mg","28,4 %"
Rame,"< 0,1 mg","2,7 %"
Ferro,"0,1 mg","0,8 %"
Magnesio,"27,0 mg","9,0 %"
Manganese,"< 0,1 mg","0,2 %"
Fosforo,"218,1 mg","31,2 %"
Potassio,"370,0 mg","18,5 %"
Selenio,"< 0,1 mg","16,3 %"
Zinco,"1,0 mg","14,7 %"
