Valori nutrizionali,per porzione,% RDA
Valore calorico,30 kcal 127 kJ,"1,5 %"
Grassi,"0,2 g","0,3 %"
Grassi saturi,"< 0,1 g","< 0,1 %"
Grassi monoinsaturi,"< 0,1 g","0,1 %"
Grassi polinsaturi,"< 0,1 g","0,5 %"
Carboidrati,"7,2 g","2,7 %"
Zuccheri,"0,0 g","0,0 %"
Proteine,"1,2 g","1,7 %"
Fibre alimentari,"2,8 g","0,9 %"
Colesterolo,"0,0 mg","0,0 %"
Sodio,"0,3 g","< 0,1 %"
Acqua,"167,3 g","8,4 %"
