Minerali,per porzione,% RDA
Calcio,"32,1 mg","3,2 %"
Rame,"0,3 mg","31,1 %"
Ferro,"7,7 mg","51,5 %"
Magnesio,"46,9 mg","15,6 %"
Manganese,"< 0,1 mg","2,0 %"
Fosforo,"498,9 mg","71,3 %"
Potassio,"575,5 mg","28,8 %"
Selenio,"< 0,1 mg","202,5 %"
Zinco,"20,8 mg","296,8 %"
