Valori nutrizionali,per porzione,% RDA
Valore calorico,11 kcal 45 kJ,"0,5 %"
Grassi,"0,1 g","0,2 %"
Grassi saturi,"0,0 g","0,0 %"
Grassi monoinsaturi,"0,0 g","0,0 %"
Grassi polinsaturi,"0,0 g","0,0 %"
Carboidrati,"1,8 g","0,7 %"
Zuccheri,"0,0 g","0,0 %"
Proteine,"1,5 g","2,0 %"
Fibre alimentari,"1,2 g","0,4 %"
Colesterolo,"0,0 mg","0,0 %"
Sodio,"< 0,1 g","< 0,1 %"
Acqua,"51,8 g","2,6 %"
