Valori nutrizionali,per porzione,% RDA
Valore calorico,546 kcal 2.287 kJ,"27,3 %"
Grassi,"46,9 g","72,2 %"
Grassi saturi,"3,5 g","16,1 %"
Grassi monoinsaturi,"29,3 g","101,2 %"
Grassi polinsaturi,"11,5 g","76,4 %"
Carboidrati,"20,6 g","7,7 %"
Zuccheri,"3,7 g","7,4 %"
Proteine,"20,2 g","27,6 %"
Fibre alimentari,"11,6 g","3,9 %"
Colesterolo,"0,0 mg","0,0 %"
Sodio,"< 0,1 g","< 0,1 %"
Acqua,"4,5 g","0,2 %"
