Minerali,per porzione,% RDA
Calcio,"6,4 mg","0,6 %"
Rame,"< 0,1 mg","0,8 %"
Ferro,"0,4 mg","2,9 %"
Magnesio,"1,8 mg","0,6 %"
Manganese,"< 0,1 mg","1,2 %"
Fosforo,"18,6 mg","2,7 %"
Potassio,"21,3 mg","1,1 %"
Selenio,"< 0,1 mg","4,5 %"
Zinco,"0,1 mg","2,1 %"
