Valori nutrizionali,per porzione,% RDA
Valore calorico,274 kcal 1.147 kJ,"13,7 %"
Grassi,"23,5 g","36,2 %"
Grassi saturi,"9,3 g","42,4 %"
Grassi monoinsaturi,"12,0 g","41,2 %"
Grassi polinsaturi,"2,1 g","14,1 %"
Carboidrati,"2,7 g","1,0 %"
Zuccheri,"1,2 g","2,4 %"
Proteine,"12,8 g","17,5 %"
Fibre alimentari,"0,9 g","0,3 %"
Colesterolo,"84,6 mg","282,1 %"
Sodio,"0,7 g","0,1 %"
Acqua,"49,6 g","2,5 %"
