Minerali,per porzione,% RDA
Calcio,"12,5 mg","1,2 %"
Rame,"< 0,1 mg","5,5 %"
Ferro,"0,2 mg","1,5 %"
Magnesio,"7,5 mg","2,5 %"
Manganese,"< 0,1 mg","1,5 %"
Fosforo,"14,9 mg","2,1 %"
Potassio,"57,3 mg","2,9 %"
Selenio,"< 0,1 mg","6,6 %"
Zinco,"< 0,1 mg","0,7 %"
