Valori nutrizionali,per porzione,% RDA
Valore calorico,587 kcal 2.458 kJ,"29,4 %"
Grassi,"2,7 g","4,1 %"
Grassi saturi,"0,7 g","3,3 %"
Grassi monoinsaturi,"0,3 g","1,2 %"
Grassi polinsaturi,"1,4 g","9,6 %"
Carboidrati,"127,0 g","47,4 %"
Zuccheri,"0,0 g","0,0 %"
Proteine,"13,8 g","18,9 %"
Fibre alimentari,"23,8 g","7,9 %"
Colesterolo,"0,0 mg","0,0 %"
Sodio,"< 0,1 g","< 0,1 %"
Acqua,"10,4 g","0,5 %"
