Minerali,per porzione,% RDA
Calcio,"28,0 mg","2,8 %"
Rame,"< 0,1 mg","4,9 %"
Ferro,"0,9 mg","5,7 %"
Magnesio,"29,2 mg","9,7 %"
Manganese,"0,1 mg","6,5 %"
Fosforo,"18,9 mg","2,7 %"
Potassio,"212,4 mg","10,6 %"
Selenio,"< 0,1 mg","1,3 %"
Zinco,"< 0,1 mg","1,0 %"
