Valori nutrizionali,per porzione,% RDA
Valore calorico,483 kcal 2.021 kJ,"24,1 %"
Grassi,"23,8 g","36,6 %"
Grassi saturi,"8,9 g","40,7 %"
Grassi monoinsaturi,"9,2 g","31,7 %"
Grassi polinsaturi,"1,7 g","11,1 %"
Carboidrati,"0,0 g","0,0 %"
Zuccheri,"0,0 g","0,0 %"
Proteine,"62,9 g","86,2 %"
Fibre alimentari,"0,0 g","0,0 %"
Colesterolo,"238,3 mg","794,2 %"
Sodio,"0,2 g","< 0,1 %"
Acqua,"119,3 g","6,0 %"
