Minerali,per porzione,% RDA
Calcio,"66,4 mg","6,6 %"
Rame,"< 0,1 mg","8,5 %"
Ferro,"0,9 mg","5,9 %"
Magnesio,"38,2 mg","12,7 %"
Manganese,"< 0,1 mg","2,9 %"
Fosforo,"307,1 mg","43,9 %"
Potassio,"476,4 mg","23,8 %"
Selenio,"< 0,1 mg","202,0 %"
Zinco,"0,8 mg","11,4 %"
