Minerali,per porzione,% RDA
Calcio,"32,5 mg","3,3 %"
Rame,"0,2 mg","17,3 %"
Ferro,"0,8 mg","5,2 %"
Magnesio,"30,0 mg","10,0 %"
Manganese,"1,3 mg","63,0 %"
Fosforo,"20,0 mg","2,9 %"
Potassio,"325,0 mg","16,3 %"
Selenio,"< 0,1 mg","0,8 %"
Zinco,"0,3 mg","3,9 %"
