Valori nutrizionali,per porzione,% RDA
Valore calorico,141 kcal 592 kJ,"7,1 %"
Grassi,"10,6 g","16,2 %"
Carboidrati,"0,0 g","0,0 %"
Proteine,"11,6 g","16,0 %"
