Valori nutrizionali,per porzione,% RDA
Valore calorico,254 kcal 1.064 kJ,"12,7 %"
Grassi,"16,0 g","24,6 %"
Carboidrati,"3,1 g","1,2 %"
Proteine,"12,0 g","16,4 %"
